		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000101111  244  249  243  228  262  239  290  230 12.434099 0.132861 SUCCESS  22
000110011  224  225  236  240  240  233  246  223  6.119341 0.633866 SUCCESS  23
000110101  234  240  250  256  267  248  222  241  5.645893 0.686828 SUCCESS  24
000110111  265  243  249  238  240  249  241  276  6.629860 0.577042 SUCCESS  25
000111001  257  253  233  254  221  254  232  243  5.280480 0.727220 SUCCESS  26
000111011  231  245  247  239  244  218  243  247  3.811415 0.873725 SUCCESS  27
000111101  235  253  246  249  238  232  260  233  3.175914 0.922838 SUCCESS  28
000111111  237  246  216  242  230  260  239  237  5.839721 0.665180 SUCCESS  29
001000011  219  239  231  219  282  230  248  253 13.510213 0.095459 SUCCESS  30
001000101  251  263  236  254  239  245  264  231  4.920363 0.766053 SUCCESS  31
001000111  231  255  251  251  275  231  271  206 15.617957 0.048186 SUCCESS  32
001001011  216  251  243  249  256  273  236  249  8.167772 0.417256 SUCCESS  33
001001101  244  259  236  223  248  249  269  258  6.709298 0.568297 SUCCESS  34
001001111  263  250  239  260  247  254  235  237  3.850604 0.870345 SUCCESS  35
001010011  251  224  254  207  231  255  225  244 10.949146 0.204597 SUCCESS  36
001010101  241  254  234  261  231  233  235  260  4.769962 0.781856 SUCCESS  37
001010111  245  246  254  233  255  229  249  227  3.769048 0.877336 SUCCESS  38
001011011  246  240  253  250  264  268  255  250  5.302723 0.724785 SUCCESS  39
001011101  243  254  229  233  232  239  247  218  5.572811 0.694961 SUCCESS  40
001011111  236  251  260  241  241  249  247  255  2.267148 0.971707 SUCCESS  41
001100101  246  246  236  248  238  243  248  271  3.661013 0.886341 SUCCESS  42
001100111  259  234  247  228  258  244  239  255  3.936397 0.862816 SUCCESS  43
001101011  228  219  218  247  256  258  226  250  9.653784 0.290171 SUCCESS  44
001101101  215  243  243  254  250  250  267  225  8.076683 0.426016 SUCCESS  45
001101111  223  244  262  244  235  228  244  263  6.208311 0.623910 SUCCESS  46
001110101  270  248  265  255  252  263  252  258  8.097866 0.423969 SUCCESS  47
001110111  256  241  249  226  226  256  221  249  6.486872 0.592864 SUCCESS  48
001111011  258  251  249  250  248  240  265  230  4.089976 0.848916 SUCCESS  49
001111101  258  234  258  252  231  254  225  236  5.300605 0.725017 SUCCESS  50
001111111  221  243  254  277  248  249  239  248  7.602176 0.473262 SUCCESS  51
010000011  264  217  240  238  239  251  250  240  5.551627 0.697314 SUCCESS  52
010000111  213  281  223  239  261  241  248  217 16.295824 0.038336 SUCCESS  53
010001011  263  238  244  246  234  253  293  239 12.683003 0.123232 SUCCESS  54
010001111  222  241  262  237  252  245  259  216  8.238736 0.410504 SUCCESS  55
010010011  263  239  225  243  260  254  268  282 13.149037 0.106824 SUCCESS  56
010010111  224  264  247  259  257  245  251  240  5.339794 0.720717 SUCCESS  57
010011011  259  246  226  259  234  265  240  241  5.675550 0.683523 SUCCESS  58
010011111  243  225  240  258  258  263  255  245  5.272007 0.728147 SUCCESS  59
010100011  248  274  240  258  238  246  242  274  8.706888 0.367623 SUCCESS  60
010100111  255  211  265  230  254  249  217  238 11.631250 0.168430 SUCCESS  61
010101011  245  246  220  267  247  215  231  261 10.265983 0.246852 SUCCESS  62
010101111  270  242  232  245  263  233  253  241  5.890561 0.659489 SUCCESS  63
010110011  296  253  257  242  243  274  250  259 17.326394 0.026884 SUCCESS  64
010110111  253  236  266  240  259  255  220  222  8.691000 0.369029 SUCCESS  65
010111011  233  265  238  261  240  229  227  224  7.735631 0.459711 SUCCESS  66
010111111  255  251  245  246  236  251  228  248  2.364592 0.967746 SUCCESS  67
011000111  249  258  216  272  236  223  246  259 10.682236 0.220362 SUCCESS  68
011001111  262  252  247  238  250  261  239  259  4.211780 0.837528 SUCCESS  69
011010111  233  236  250  271  267  263  231  226  9.858203 0.275120 SUCCESS  70
011011111  221  227  275  246  245  247  252  239  7.973944 0.436020 SUCCESS  71
011101111  259  229  256  245  241  246  241  263  4.114337 0.846663 SUCCESS  72
011111111  244  236  270  243  223  280  248  243 10.533952 0.229529 SUCCESS  73
100000000  259  256  238  245  225  253  227  261  6.029312 0.643948 SUCCESS  74
100010000  260  250  246  230  252  248  238  257  3.261707 0.916877 SUCCESS  75
100100000  254  243  218  256  218  241  269  236  9.741695 0.283626 SUCCESS  76
100101000  224  230  233  255  226  279  248  281 15.955831 0.043017 SUCCESS  77
100110000  260  221  242  252  260  228  262  257  7.840489 0.449205 SUCCESS  78
100111000  248  237  234  245  245  257  268  259  4.774198 0.781415 SUCCESS  79
101000000  234  254  244  224  238  238  224  249  4.697938 0.789319 SUCCESS  80
101000100  246  252  215  258  240  250  249  241  5.047464 0.752491 SUCCESS  81
101001000  227  247  241  238  251  242  253  247  2.065907 0.978924 SUCCESS  82
101001100  255  287  246  227  253  238  257  234 11.175808 0.191935 SUCCESS  83
101010000  216  256  263  246  241  238  227  246  6.930664 0.544132 SUCCESS  84
101010100  229  248  235  269  252  249  219  257  7.747282 0.458538 SUCCESS  85
101011000  225  265  222  244  221  268  212  235 14.875480 0.061612 SUCCESS  86
101011100  229  245  263  277  254  264  277  252 13.988957 0.082054 SUCCESS  87
101100000  218  231  215  244  233  223  252  243  9.898452 0.272226 SUCCESS  88
101100100  245  237  243  246  253  254  261  234  2.626206 0.955586 SUCCESS  89
101101000  255  245  242  230  245  251  233  249  2.197243 0.974360 SUCCESS  90
101101100  217  237  265  261  236  240  265  247  8.617918 0.375545 SUCCESS  91
101110000  250  238  244  256  246  268  242  244  3.351736 0.910387 SUCCESS  92
101110100  260  223  231  229  233  240  220  226  9.111490 0.332978 SUCCESS  93
101111000  234  235  249  237  259  246  257  229  3.726681 0.880903 SUCCESS  94
101111100  236  248  263  234  249  254  259  252  4.001006 0.857033 SUCCESS  95
110000000  222  251  227  237  243  230  243  272  7.879678 0.445311 SUCCESS  96
110000010  241  246  247  238  252  263  272  272  8.606267 0.376591 SUCCESS  97
110000100  230  242  231  256  265  239  246  269  6.785558 0.559936 SUCCESS  98
110001000  232  269  254  247  247  271  237  262  8.356303 0.399462 SUCCESS  99
110001010  247  233  255  235  251  224  245  216  6.683878 0.571092 SUCCESS 100
110010000  237  239  242  252  244  228  263  267  5.436178 0.710100 SUCCESS 101
110010010  225  255  225  243  258  277  251  272 12.492353 0.130551 SUCCESS 102
110010100  230  228  249  235  225  260  265  270  9.700387 0.286688 SUCCESS 103
110011000  261  216  255  248  248  202  248  242 12.786802 0.119399 SUCCESS 104
110011010  241  251  234  216  218  232  255  227  9.285193 0.318812 SUCCESS 105
110100000  256  221  258  225  256  232  210  224 13.098197 0.108515 SUCCESS 106
110100010  262  260  212  219  237  238  251  242 10.061563 0.260732 SUCCESS 107
110100100  256  241  217  251  257  246  249  246  4.789027 0.779869 SUCCESS 108
110101000  206  244  269  222  243  240  260  225 13.548343 0.094324 SUCCESS 109
110101010  233  240  221  275  268  231  215  258 14.454991 0.070650 SUCCESS 110
110101100  237  256  229  243  227  279  258  252  9.260833 0.320773 SUCCESS 111
110110000  234  250  243  238  232  223  246  252  3.536031 0.896375 SUCCESS 112
110110010  241  233  242  263  253  252  260  224  5.474308 0.705885 SUCCESS 113
110110100  241  251  237  236  229  232  250  245  2.477923 0.962752 SUCCESS 114
110111000  246  238  261  241  235  242  229  246  2.777667 0.947526 SUCCESS 115
110111010  254  222  246  250  250  249  201  228 11.875918 0.156827 SUCCESS 116
110111100  266  273  265  255  250  226  245  249  9.548926 0.298122 SUCCESS 117
111000000  205  229  239  228  240  234  222  245 11.251009 0.187878 SUCCESS 118
111000010  249  234  246  257  252  252  260  263  4.354768 0.823781 SUCCESS 119
111000100  245  264  255  233  226  267  263  257  8.522593 0.384153 SUCCESS 120
111000110  251  246  261  240  232  246  261  266  5.365214 0.717923 SUCCESS 121
111001000  239  268  273  246  255  221  246  244  8.855171 0.354661 SUCCESS 122
111001010  272  240  259  268  231  254  234  241  8.335120 0.401438 SUCCESS 123
111001100  255  210  242  250  241  247  234  241  6.152175 0.630190 SUCCESS 124
111010000  269  231  230  232  255  215  223  234 11.239358 0.188502 SUCCESS 125
111010010  281  265  212  250  240  264  225  250 15.567117 0.049012 SUCCESS 126
111010100  250  249  243  245  265  267  260  234  5.820656 0.667313 SUCCESS 127
111010110  246  257  262  259  227  264  214  239  9.880446 0.273518 SUCCESS 128
111011000  220  265  229  263  225  237  252  241  8.859408 0.354295 SUCCESS 129
111011010  226  246  264  237  246  226  260  211 10.418503 0.236872 SUCCESS 130
111011100  242  227  276  251  238  233  264  237  8.338298 0.401141 SUCCESS 131
111100000  223  239  268  231  273  263  251  250 10.535011 0.229463 SUCCESS 132
111100010  241  229  245  236  234  255  240  240  2.373065 0.967387 SUCCESS 133
111100100  242  252  271  261  259  236  258  235  6.933841 0.543787 SUCCESS 134
111100110  253  256  250  241  249  258  239  229  3.115542 0.926899 SUCCESS 135
111101000  271  223  231  231  265  217  243  214 15.223947 0.054934 SUCCESS 136
111101010  234  256  231  251  256  235  263  268  6.836398 0.554383 SUCCESS 137
111101100  212  252  223  255  223  221  252  212 15.818140 0.045058 SUCCESS 138
111101110  242  211  285  263  235  239  256  252 14.579973 0.067846 SUCCESS 139
111110000  232  251  254  229  269  257  242  261  6.754842 0.563300 SUCCESS 140
111110010  248  237  256  248  242  252  239  233  1.857251 0.985080 SUCCESS 141
111110100  249  250  219  245  239  229  236  222  6.358713 0.607118 SUCCESS 142
111110110  223  253  252  239  244  223  254  229  5.871496 0.661624 SUCCESS 143
111111000  257  246  260  247  230  267  238  255  5.542095 0.698372 SUCCESS 144
111111010  266  250  221  242  234  236  223  230  7.908275 0.442481 SUCCESS 145
111111100  237  227  277  262  249  275  231  255 12.760323 0.120367 SUCCESS 146
111111110  244  236  270  243  223  280  248  243 10.533952 0.229529 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  236  244  269  254  239  233  265  244  5.796295 0.670038 SUCCESS   0
000000011  253  237  262  240  226  215  240  259  7.969707 0.436435 SUCCESS   1
000000101  257  260  242  240  225  230  254  237  4.884352 0.769862 SUCCESS   2
000000111  230  234  225  218  239  217  263  248 10.522301 0.230262 SUCCESS   3
000001001  247  238  283  243  252  262  283  263 16.130594 0.040549 SUCCESS   4
000001011  250  228  256  217  233  234  227  223  9.054295 0.337736 SUCCESS   5
000001101  240  253  251  251  223  237  245  243  2.920655 0.939238 SUCCESS   6
000001111  244  256  240  252  248  256  244  216  4.944724 0.763467 SUCCESS   7
000010001  244  213  266  266  262  253  269  261 13.674384 0.090657 SUCCESS   8
000010011  223  250  261  265  261  246  254  246  6.738954 0.565042 SUCCESS   9
000010101  250  249  219  245  259  251  240  239  4.245674 0.834305 SUCCESS  10
000010111  247  232  216  227  234  262  244  245  7.042935 0.532007 SUCCESS  11
000011001  230  241  232  247  255  257  236  255  3.528617 0.896957 SUCCESS  12
000011011  243  257  267  262  234  257  240  240  5.559042 0.696490 SUCCESS  13
000011101  233  227  256  221  199  245  212  229 18.601632 0.017142 SUCCESS  14
000011111  219  266  245  232  264  210  256  224 14.248453 0.075515 SUCCESS  15
000100011  238  212  233  253  265  278  257  262 14.153128 0.077860 SUCCESS  16
000100101  252  240  275  243  246  235  254  231  5.889502 0.659608 SUCCESS  17
000100111  230  240  265  232  249  230  243  264  6.011306 0.645965 SUCCESS  18
000101001  278  239  250  248  229  235  246  216  9.870913 0.274203 SUCCESS  19
000101011  240  231  237  257  283  240  236  254  8.886946 0.351923 SUCCESS  20
000101101  234  237  252  241  267  248  216  237  6.800386 0.558315 SUCCESS  21
000101111  258  222  228  266  240  256  252  263  8.460102 0.389863 SUCCESS  22
000110011  237  239  245  257  247  263  223  240  4.539063 0.805512 SUCCESS  23
000110101  246  269  253  243  246  238  237  245  3.367624 0.909217 SUCCESS  24
000110111  232  228  249  283  235  272  241  247 11.949000 0.153494 SUCCESS  25
000111001  273  248  230  255  243  245  272  252  8.505646 0.385697 SUCCESS  26
000111011  231  245  238  233  224  245  195  247 13.394764 0.098970 SUCCESS  27
000111101  244  249  260  270  252  264  247  242  5.995419 0.647745 SUCCESS  28
000111111  249  230  249  229  253  224  283  228 11.569818 0.171454 SUCCESS  29
001000011  231  217  261  215  255  236  251  233 10.152652 0.254475 SUCCESS  30
001000101  246  210  232  245  252  264  263  245  9.023579 0.340311 SUCCESS  31
001000111  250  223  264  255  251  264  263  229  8.563900 0.380408 SUCCESS  32
001001011  260  248  253  243  260  225  239  253  4.532708 0.806152 SUCCESS  33
001001101  249  249  242  260  244  252  252  255  2.314811 0.969808 SUCCESS  34
001001111  243  276  261  260  218  244  225  260 12.093047 0.147100 SUCCESS  35
001010011  239  271  245  242  251  257  248  246  4.174709 0.841026 SUCCESS  36
001010101  247  246  219  235  253  268  233  269  8.971680 0.344691 SUCCESS  37
001010111  252  257  251  252  267  244  247  241  3.721386 0.881346 SUCCESS  38
001011011  239  222  252  249  247  247  240  277  7.269597 0.507844 SUCCESS  39
001011101  228  259  246  217  271  244  261  231 10.167480 0.253467 SUCCESS  40
001011111  248  225  220  233  247  254  293  250 15.318213 0.053245 SUCCESS  41
001100101  230  254  241  256  234  234  250  265  4.758311 0.783068 SUCCESS  42
001100111  238  248  251  277  236  264  227  253  8.531066 0.383383 SUCCESS  43
001101011  261  241  238  254  247  236  238  227  3.536031 0.896375 SUCCESS  44
001101101  243  253  240  266  237  247  232  247  3.346440 0.910775 SUCCESS  45
001101111  255  255  253  270  249  248  256  263  6.443447 0.597687 SUCCESS  46
001110101  235  254  245  251  251  236  236  218  4.620619 0.797248 SUCCESS  47
001110111  239  263  226  221  221  253  217  249 11.095311 0.196357 SUCCESS  48
001111011  242  261  254  279  247  248  252  238  7.311964 0.503378 SUCCESS  49
001111101  232  262  221  237  246  223  208  228 12.993339 0.112079 SUCCESS  50
001111111  256  259  244  222  253  231  237  249  4.988150 0.758842 SUCCESS  51
010000011  227  264  240  240  257  246  230  239  4.733950 0.785597 SUCCESS  52
010000111  261  227  246  214  248  241  248  231  7.207106 0.514461 SUCCESS  53
010001011  249  218  248  218  253  250  250  264  8.247209 0.409702 SUCCESS  54
010001111  228  228  257  255  245  277  275  233 12.551667 0.128235 SUCCESS  55
010010011  249  262  223  274  237  223  235  215 13.178694 0.105847 SUCCESS  56
010010111  235  245  253  236  279  248  246  220  8.666640 0.371193 SUCCESS  57
010011011  240  261  243  267  242  226  252  237  5.389575 0.715241 SUCCESS  58
010011111  241  279  253  226  231  242  223  238  9.718393 0.285350 SUCCESS  59
010100011  253  240  238  252  221  266  248  214  9.028875 0.339866 SUCCESS  60
010100111  227  258  251  234  231  261  238  256  5.385338 0.715708 SUCCESS  61
010101011  228  244  232  238  248  267  224  251  6.080152 0.638254 SUCCESS  62
010101111  242  244  228  228  262  230  245  246  4.439501 0.815455 SUCCESS  63
010110011  239  264  268  239  224  241  251  265  8.114813 0.422336 SUCCESS  64
010110111  232  201  250  262  258  230  232  232 12.908606 0.115033 SUCCESS  65
010111011  234  268  266  251  250  229  274  235 10.326355 0.242863 SUCCESS  66
010111111  255  219  220  242  246  243  257  278 11.244654 0.188218 SUCCESS  67
011000111  248  227  262  253  248  247  245  247  3.130370 0.925912 SUCCESS  68
011001111  234  253  233  258  250  244  233  246  2.793555 0.946638 SUCCESS  69
011010111  263  264  255  249  241  227  231  243  5.803709 0.669209 SUCCESS  70
011011111  264  226  251  259  264  245  236  259  7.096953 0.526209 SUCCESS  71
011101111  221  264  241  231  223  236  242  249  7.000569 0.536571 SUCCESS  72
011111111  251  251  225  232  248  244  225  247  4.221313 0.836624 SUCCESS  73
100000000  236  244  269  254  239  233  265  244  5.796295 0.670038 SUCCESS  74
100010000  259  232  231  256  241  270  245  220  8.234499 0.410905 SUCCESS  75
100100000  230  236  240  245  261  249  252  249  2.870874 0.942198 SUCCESS  76
100101000  227  203  228  239  237  279  247  209 20.250756 0.009428 FAILURE  77
100110000  250  228  254  242  238  237  259  231  3.721386 0.881346 SUCCESS  78
100111000  251  234  242  228  219  262  252  241  6.087566 0.637424 SUCCESS  79
101000000  219  233  225  228  186  252  265  227 23.515111 0.002762 FAILURE  80
101000100  265  227  221  227  232  236  254  225  9.462074 0.304826 SUCCESS  81
101001000  242  226  242  242  284  243  235  230  9.388992 0.310551 SUCCESS  82
101001100  261  257  232  260  244  258  219  280 12.542134 0.128605 SUCCESS  83
101010000  231  253  211  221  240  252  253  244  8.646515 0.372987 SUCCESS  84
101010100  244  254  241  239  234  259  241  277  6.557837 0.585000 SUCCESS  85
101011000  236  238  239  266  223  265  216  262 11.019051 0.200622 SUCCESS  86
101011100  252  279  250  268  263  239  243  247  9.637896 0.291366 SUCCESS  87
101100000  265  234  251  234  251  252  233  227  5.144907 0.741982 SUCCESS  88
101100100  239  230  239  253  242  224  231  244  3.866492 0.868964 SUCCESS  89
101101000  248  221  230  225  251  260  251  250  6.338589 0.609362 SUCCESS  90
101101100  232  252  250  214  248  241  230  267  8.043849 0.429199 SUCCESS  91
101110000  257  243  245  277  252  248  227  236  7.138261 0.521792 SUCCESS  92
101110100  233  244  245  233  246  230  259  246  2.864519 0.942570 SUCCESS  93
101111000  235  264  257  250  273  241  224  256  8.761965 0.362773 SUCCESS  94
101111100  243  237  236  255  265  261  286  236 11.762587 0.162115 SUCCESS  95
110000000  269  244  274  246  253  227  242  241  8.054441 0.428170 SUCCESS  96
110000010  260  238  278  230  259  248  246  259  8.886946 0.351923 SUCCESS  97
110000100  220  235  248  257  257  227  256  249  6.227376 0.621779 SUCCESS  98
110001000  255  224  242  254  245  289  235  247 11.571936 0.171349 SUCCESS  99
110001010  232  237  218  249  273  227  223  252 10.758496 0.215762 SUCCESS 100
110010000  242  231  261  237  243  234  262  233  4.488223 0.810610 SUCCESS 101
110010010  243  261  219  233  248  256  258  234  6.321642 0.611252 SUCCESS 102
110010100  216  238  230  239  243  269  230  237  8.154002 0.418573 SUCCESS 103
110011000  241  240  252  260  239  247  258  260  3.473540 0.901233 SUCCESS 104
110011010  275  234  245  254  229  233  259  241  7.361745 0.498153 SUCCESS 105
110100000  225  246  242  244  206  223  268  248 12.111053 0.146317 SUCCESS 106
110100010  268  227  242  226  212  239  236  232 10.454515 0.234562 SUCCESS 107
110100100  230  242  212  269  265  244  243  231 10.439686 0.235511 SUCCESS 108
110101000  238  246  232  229  263  243  232  230  4.748778 0.784059 SUCCESS 109
110101010  225  252  254  242  229  258  232  259  5.589757 0.693077 SUCCESS 110
110101100  212  248  253  261  237  285  222  262 16.697249 0.033421 SUCCESS 111
110110000  234  252  238  236  256  248  244  227  3.039282 0.931868 SUCCESS 112
110110010  239  242  253  248  238  222  233  233  3.809297 0.873906 SUCCESS 113
110110100  221  228  259  245  223  241  243  269  8.866822 0.353655 SUCCESS 114
110111000  254  242  247  268  257  231  215  225  9.457838 0.305156 SUCCESS 115
110111010  231  245  256  261  242  210  246  243  7.510028 0.482731 SUCCESS 116
110111100  232  274  261  233  264  246  242  258  8.658166 0.371948 SUCCESS 117
111000000  246  224  262  247  249  229  242  259  5.145966 0.741867 SUCCESS 118
111000010  239  242  240  236  251  248  259  238  1.842422 0.985467 SUCCESS 119
111000100  263  236  245  257  241  282  244  237  8.828692 0.356953 SUCCESS 120
111000110  262  280  259  237  242  227  251  267 11.637605 0.168120 SUCCESS 121
111001000  268  251  259  247  252  248  249  214  7.859554 0.447308 SUCCESS 122
111001010  250  240  231  248  248  281  244  228  7.937932 0.439557 SUCCESS 123
111001100  252  236  263  257  231  252  258  251  4.762547 0.782628 SUCCESS 124
111010000  236  235  260  251  224  218  259  260  8.513060 0.385021 SUCCESS 125
111010010  225  246  220  236  249  254  250  234  5.404403 0.713607 SUCCESS 126
111010100  240  252  238  230  274  239  219  244  7.906157 0.442690 SUCCESS 127
111010110  193  249  233  246  247  258  206  231 19.452144 0.012620 SUCCESS 128
111011000  235  238  232  246  258  249  238  228  3.326316 0.912243 SUCCESS 129
111011010  240  254  246  226  212  243  234  259  7.641365 0.469263 SUCCESS 130
111011100  264  258  264  230  231  232  237  236  6.855463 0.552305 SUCCESS 131
111100000  269  245  285  244  270  240  243  264 14.290820 0.074493 SUCCESS 132
111100010  230  230  227  264  244  248  232  232  5.915981 0.656643 SUCCESS 133
111100100  232  267  248  244  259  244  262  213  9.298963 0.317707 SUCCESS 134
111100110  266  247  249  273  233  233  242  242  6.782380 0.560284 SUCCESS 135
111101000  253  248  274  251  207  243  246  253 10.572082 0.227144 SUCCESS 136
111101010  208  239  245  222  250  242  227  276 13.429717 0.097895 SUCCESS 137
111101100  243  243  226  231  268  216  233  228  9.524565 0.299992 SUCCESS 138
111101110  250  267  264  256  241  222  243  232  7.377632 0.496490 SUCCESS 139
111110000  240  254  242  249  238  238  249  254  1.436761 0.993709 SUCCESS 140
111110010  244  245  256  254  236  246  270  210  9.078656 0.335704 SUCCESS 141
111110100  249  250  244  270  243  240  252  225  4.973322 0.760424 SUCCESS 142
111110110  227  252  239  202  256  234  237  255 10.882418 0.208451 SUCCESS 143
111111000  255  232  214  236  228  234  242  265  8.649693 0.372703 SUCCESS 144
111111010  233  253  262  260  272  248  242  266  8.681468 0.369875 SUCCESS 145
111111100  270  227  224  237  216  234  248  247  9.894215 0.272529 SUCCESS 146
111111110  251  251  225  232  248  244  225  247  4.221313 0.836624 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  244  217  251  237  273  239  236  232  8.078801 0.425811 SUCCESS   0
000000011  254  207  257  240  268  216  225  238 14.501594 0.069593 SUCCESS   1
000000101  229  236  259  241  252  218  265  257  7.930518 0.440287 SUCCESS   2
000000111  248  232  245  215  252  227  261  255  7.496259 0.484154 SUCCESS   3
000001001  267  270  224  234  224  264  240  224 12.381141 0.134991 SUCCESS   4
000001011  223  258  242  258  240  223  243  246  5.524089 0.700370 SUCCESS   5
000001101  254  220  247  236  246  260  252  225  6.088625 0.637305 SUCCESS   6
000001111  249  245  250  215  255  246  249  272  7.752578 0.458005 SUCCESS   7
000010001  228  221  249  235  228  223  250  236  7.238881 0.511092 SUCCESS   8
000010011  274  253  223  230  250  252  252  224  9.238590 0.322570 SUCCESS   9
000010101  262  259  241  232  250  229  279  254  9.636837 0.291446 SUCCESS  10
000010111  224  248  254  249  228  225  259  247  5.917040 0.656524 SUCCESS  11
000011001  259  247  239  282  219  264  210  253 16.776686 0.032520 SUCCESS  12
000011011  232  268  253  225  249  270  232  231  9.211052 0.324806 SUCCESS  13
000011101  250  213  248  263  233  234  231  247  7.547099 0.478911 SUCCESS  14
000011111  266  257  269  233  233  216  253  242 10.103930 0.257807 SUCCESS  15
000100011  216  234  235  221  234  233  271  241 10.464047 0.233954 SUCCESS  16
000100101  233  261  245  212  224  240  260  248  9.025697 0.340133 SUCCESS  17
000100111  265  264  214  229  238  241  264  216 13.558935 0.094011 SUCCESS  18
000101001  212  242  264  250  232  239  232  243  7.573578 0.476191 SUCCESS  19
000101011  258  246  232  231  252  233  261  256  4.774198 0.781415 SUCCESS  20
000101101  269  258  231  256  243  229  228  237  7.055645 0.530641 SUCCESS  21
000101111  240  240  254  276  221  222  253  241  9.576465 0.296019 SUCCESS  22
000110011  239  232  256  279  244  273  217  238 13.293084 0.102156 SUCCESS  23
000110101  279  229  211  241  248  253  240  248 11.345275 0.182892 SUCCESS  24
000110111  242  262  256  225  236  290  240  230 13.633077 0.091845 SUCCESS  25
000111001  215  216  224  213  259  251  255  248 14.467701 0.070360 SUCCESS  26
000111011  227  235  245  258  233  251  228  229  5.209516 0.734966 SUCCESS  27
000111101  254  213  260  250  261  253  250  260  8.485522 0.387534 SUCCESS  28
000111111  264  258  271  254  224  221  242  251 10.163243 0.253755 SUCCESS  29
001000011  261  245  253  227  224  250  207  241 10.528656 0.229862 SUCCESS  30
001000101  280  222  246  270  225  240  233  250 12.670293 0.123709 SUCCESS  31
001000111  212  220  237  243  267  235  265  245 11.477671 0.176074 SUCCESS  32
001001011  211  230  239  238  243  253  247  242  6.157471 0.629598 SUCCESS  33
001001101  222  236  257  254  245  256  252  244  4.332525 0.825945 SUCCESS  34
001001111  241  263  239  249  284  229  278  248 14.393559 0.072067 SUCCESS  35
001010011  209  231  249  231  219  241  244  254  9.916457 0.270939 SUCCESS  36
001010101  267  258  242  239  231  214  228  233  9.363572 0.312560 SUCCESS  37
001010111  229  216  233  257  256  253  256  233  7.600058 0.473479 SUCCESS  38
001011011  257  238  223  235  232  245  230  261  5.782526 0.671577 SUCCESS  39
001011101  251  243  240  243  227  251  246  230  2.585958 0.957602 SUCCESS  40
001011111  225  243  254  273  235  226  251  233  7.969707 0.436435 SUCCESS  41
001100101  249  235  253  235  232  274  229  242  6.532417 0.587814 SUCCESS  42
001100111  241  251  235  246  253  276  218  248  8.202724 0.413922 SUCCESS  43
001101011  252  221  220  248  246  241  252  273  8.909189 0.350015 SUCCESS  44
001101101  255  224  234  259  259  253  272  251  8.352067 0.399856 SUCCESS  45
001101111  235  264  252  251  237  270  238  231  6.429677 0.599218 SUCCESS  46
001110101  246  270  241  234  241  241  224  244  5.125842 0.744045 SUCCESS  47
001110111  249  231  235  243  257  260  276  246  7.278071 0.506950 SUCCESS  48
001111011  229  244  231  244  250  247  251  254  2.493810 0.962019 SUCCESS  49
001111101  264  214  255  215  226  211  255  263 17.664269 0.023889 SUCCESS  50
001111111  233  274  258  228  215  245  239  267 12.148124 0.144716 SUCCESS  51
010000011  245  253  251  246  241  264  242  257  2.988442 0.935081 SUCCESS  52
010000111  238  238  247  252  248  242  230  230  2.388953 0.966708 SUCCESS  53
010001011  286  221  234  262  258  254  233  229 14.205027 0.076576 SUCCESS  54
010001111  226  233  274  254  274  238  270  271 15.947358 0.043140 SUCCESS  55
010010011  239  249  271  251  241  267  239  230  6.687055 0.570742 SUCCESS  56
010010111  237  225  276  263  229  267  257  257 12.169307 0.143808 SUCCESS  57
010011011  225  220  257  258  235  260  244  227  8.196369 0.414527 SUCCESS  58
010011111  245  235  239  238  238  218  267  241  5.935046 0.654508 SUCCESS  59
010100011  252  247  241  230  278  258  227  240  8.176245 0.416446 SUCCESS  60
010100111  242  231  254  217  218  227  268  257 11.530629 0.173406 SUCCESS  61
010101011  255  277  230  236  248  221  240  235  8.958970 0.345769 SUCCESS  62
010101111  247  238  243  259  254  256  256  250  2.890998 0.941011 SUCCESS  63
010110011  246  300  264  242  248  238  242  255 15.677270 0.047239 SUCCESS  64
010110111  235  239  216  258  237  225  252  250  6.804623 0.557852 SUCCESS  65
010111011  238  227  258  263  249  221  237  237  6.522884 0.588870 SUCCESS  66
010111111  229  249  254  263  261  243  242  248  4.286981 0.830347 SUCCESS  67
011000111  227  230  249  248  247  249  222  220  6.927486 0.544476 SUCCESS  68
