		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001010101  217  248  214  243  272  267  238  262 14.052507 0.080407 SUCCESS  37
001010111  247  238  245  241  227  245  270  225  5.870437 0.661742 SUCCESS  38
001011011  246  238  249  261  246  253  218  236  5.000860 0.757484 SUCCESS  39
001011101  239  225  253  265  255  243  222  242  6.440269 0.598040 SUCCESS  40
001011111  246  256  246  256  253  254  271  222  7.105426 0.525302 SUCCESS  41
001100101  245  231  260  230  229  264  265  245  7.138261 0.521792 SUCCESS  42
001100111  228  252  240  226  242  213  240  250  7.170036 0.518403 SUCCESS  43
001101011  248  250  240  248  265  216  249  249  5.744396 0.675838 SUCCESS  44
001101101  246  240  221  254  247  250  260  242  4.033840 0.854057 SUCCESS  45
001101111  233  244  245  238  241  245  235  260  2.151699 0.976004 SUCCESS  46
001110101  239  248  210  262  253  243  253  223  9.025697 0.340133 SUCCESS  47
001110111  242  231  225  224  241  223  256  239  6.655280 0.574240 SUCCESS  48
001111011  255  243  227  257  247  229  231  263  5.694615 0.681396 SUCCESS  49
001111101  224  281  218  241  222  227  245  235 14.082164 0.079649 SUCCESS  50
001111111  248  250  248  258  238  235  239  253  2.045782 0.979576 SUCCESS  51
010000011  254  273  235  250  224  246  256  218  9.664375 0.289377 SUCCESS  52
010000111  253  223  224  254  216  261  258  252  9.989540 0.265761 SUCCESS  53
010001011  267  255  238  257  250  255  207  270 12.902251 0.115257 SUCCESS  54
010001111  248  271  240  242  226  237  230  225  7.216639 0.513450 SUCCESS  55
010010011  248  240  226  254  251  236  267  234  5.071824 0.749873 SUCCESS  56
010010111  245  245  255  262  261  242  246  252  3.364446 0.909452 SUCCESS  57
010011011  242  227  239  249  256  268  260  254  5.966821 0.650949 SUCCESS  58
010011111  234  258  232  262  248  265  256  235  6.086507 0.637542 SUCCESS  59
010100011  241  247  259  224  242  208  254  271 11.750936 0.162667 SUCCESS  60
010100111  258  238  275  246  256  277  247  239 10.350716 0.241268 SUCCESS  61
010101011  235  239  235  244  278  241  232  250  6.488991 0.592629 SUCCESS  62
010101111  258  235  254  250  254  241  258  249  3.098595 0.928019 SUCCESS  63
010110011  247  247  273  248  234  236  246  230  5.240232 0.731618 SUCCESS  64
010110111  233  257  239  265  257  236  233  235  5.043227 0.752946 SUCCESS  65
010111011  233  225  243  256  245  232  240  238  3.533913 0.896542 SUCCESS  66
010111111  261  228  248  246  240  234  267  227  6.352358 0.607826 SUCCESS  67
011000111  237  237  239  260  254  242  207  254  8.293812 0.405309 SUCCESS  68
011001111  259  292  235  250  249  226  237  255 13.355575 0.100187 SUCCESS  69
011010111  254  236  250  253  263  258  228  244  4.599436 0.799404 SUCCESS  70
011011111  233  248  234  249  223  255  250  259  4.598376 0.799512 SUCCESS  71
011101111  248  224  225  247  249  217  249  245  6.685996 0.570859 SUCCESS  72
011111111  239  253  246  255  256  228  262  225  5.563278 0.696020 SUCCESS  73
100000000  231  253  245  232  240  244  249  229  2.831685 0.944472 SUCCESS  74
100010000  253  268  259  234  224  224  259  244  8.489759 0.387147 SUCCESS  75
100100000  236  261  257  249  262  228  252  242  5.026280 0.754764 SUCCESS  76
100101000  242  235  250  228  254  248  259  268  5.448888 0.708696 SUCCESS  77
100110000  267  263  252  224  223  258  240  234  8.917662 0.349289 SUCCESS  78
100111000  229  235  250  256  249  253  246  241  2.556301 0.959054 SUCCESS  79
101000000  228  243  241  252  212  258  247  208 12.162952 0.144080 SUCCESS  80
101000100  237  228  250  245  241  250  259  241  2.632561 0.955263 SUCCESS  81
101001000  255  243  241  226  247  239  225  241  3.676901 0.885035 SUCCESS  82
101001100  242  266  256  238  241  253  253  261  4.718062 0.787241 SUCCESS  83
101010000  258  245  229  249  223  261  236  236  5.545272 0.698019 SUCCESS  84
101010100  212  242  219  233  236  284  252  242 14.888190 0.061356 SUCCESS  85
101011000  258  222  238  221  254  241  267  254  8.398670 0.395527 SUCCESS  86
101011100  242  250  242  254  273  258  224  248  6.725185 0.566552 SUCCESS  87
101100000  236  232  242  242  273  254  243  265  6.737895 0.565158 SUCCESS  88
101100100  216  270  232  242  220  266  251  232 12.146005 0.144807 SUCCESS  89
101101000  264  224  228  232  234  223  246  244  7.453893 0.488543 SUCCESS  90
101101100  251  233  246  233  257  229  251  233  3.659954 0.886427 SUCCESS  91
101110000  246  239  267  264  246  228  225  254  7.095894 0.526323 SUCCESS  92
101110100  228  238  247  274  238  249  222  233  7.934755 0.439869 SUCCESS  93
101111000  230  244  223  231  234  226  245  260  6.362950 0.606646 SUCCESS  94
101111100  238  270  242  249  256  240  244  236  4.064556 0.851253 SUCCESS  95
110000000  237  269  250  228  240  233  274  239  8.573433 0.379547 SUCCESS  96
110000010  248  238  272  221  221  256  248  272 11.998781 0.151258 SUCCESS  97
110000100  230  243  246  246  242  232  239  273  5.166090 0.739686 SUCCESS  98
110001000  256  295  257  224  231  240  260  256 16.448344 0.036394 SUCCESS  99
110001010  246  264  261  250  224  259  283  230 12.942499 0.113843 SUCCESS 100
110010000  223  246  241  248  244  250  279  248  7.373396 0.496933 SUCCESS 101
110010010  225  235  229  252  257  266  242  238  6.042022 0.642525 SUCCESS 102
110010100  244  230  269  236  237  234  260  250  5.609882 0.690838 SUCCESS 103
110011000  265  268  255  218  242  229  234  240  9.148561 0.329919 SUCCESS 104
110011010  237  220  261  256  228  233  248  239  6.285631 0.615271 SUCCESS 105
110100000  216  243  244  253  232  249  232  218  7.928400 0.440495 SUCCESS 106
110100010  256  221  224  250  240  229  240  240  5.910685 0.657236 SUCCESS 107
110100100  262  244  234  263  253  233  230  235  5.353563 0.719204 SUCCESS 108
110101000  246  251  253  241  244  251  222  230  3.709735 0.882317 SUCCESS 109
110101010  230  233  240  234  242  258  246  230  3.570984 0.893611 SUCCESS 110
110101100  271  230  235  234  242  223  259  268  9.954587 0.268228 SUCCESS 111
110110000  239  233  248  245  259  241  230  256  3.124015 0.926335 SUCCESS 112
110110010  218  252  244  240  226  263  269  227  9.991658 0.265612 SUCCESS 113
110110100  270  217  236  251  261  230  259  240  9.494909 0.302279 SUCCESS 114
110111000  240  242  275  266  249  233  240  237  7.069415 0.529162 SUCCESS 115
110111010  224  239  251  248  238  251  236  232  3.352795 0.910309 SUCCESS 116
110111100  241  224  217  237  255  238  238  250  6.054732 0.641101 SUCCESS 117
111000000  258  294  255  225  248  235  257  221 16.789396 0.032378 SUCCESS 118
111000010  229  242  231  262  240  233  232  294 14.829936 0.062538 SUCCESS 119
111000100  235  252  250  242  251  241  243  240  1.099946 0.997535 SUCCESS 120
111000110  257  213  250  251  236  245  241  225  7.027048 0.533717 SUCCESS 121
111001000  223  220  224  248  244  235  268  235  9.256596 0.321115 SUCCESS 122
111001010  233  235  242  245  244  244  238  224  2.774490 0.947703 SUCCESS 123
111001100  242  255  241  244  222  255  213  254  7.654075 0.467969 SUCCESS 124
111010000  239  222  248  251  243  252  229  232  4.309224 0.828202 SUCCESS 125
111010010  229  255  220  246  256  233  224  252  7.051409 0.531096 SUCCESS 126
111010100  241  246  227  252  229  267  258  240  5.635302 0.688008 SUCCESS 127
111010110  270  242  257  240  258  220  241  235  7.305609 0.504047 SUCCESS 128
111011000  239  271  253  218  244  257  245  244  7.102249 0.525642 SUCCESS 129
111011010  272  236  233  243  260  253  237  250  5.864082 0.662454 SUCCESS 130
111011100  240  225  244  253  244  234  253  256  3.321020 0.912628 SUCCESS 131
111100000  234  270  241  239  230  243  260  238  5.500787 0.702953 SUCCESS 132
111100010  209  255  246  242  276  237  238  243 10.446041 0.235104 SUCCESS 133
111100100  232  221  214  248  249  242  251  213 11.221352 0.189470 SUCCESS 134
111100110  266  244  252  262  230  262  235  260  7.263242 0.508516 SUCCESS 135
111101000  268  232  226  252  213  240  250  253  9.348743 0.313736 SUCCESS 136
111101010  250  252  239  257  244  237  276  258  6.557837 0.585000 SUCCESS 137
111101100  245  257  250  245  232  235  241  253  2.205717 0.974047 SUCCESS 138
111101110  242  249  245  269  252  242  254  238  3.598522 0.891410 SUCCESS 139
111110000  226  276  258  237  236  258  248  239  7.997246 0.433739 SUCCESS 140
111110010  220  222  239  259  241  255  261  210 12.270987 0.139516 SUCCESS 141
111110100  254  256  233  239  232  213  235  250  6.872409 0.550459 SUCCESS 142
111110110  249  256  235  259  245  250  266  247  4.200129 0.838631 SUCCESS 143
111111000  217  248  264  252  254  239  251  237  6.056850 0.640864 SUCCESS 144
111111010  272  230  248  235  254  226  232  271 10.041439 0.262129 SUCCESS 145
111111100  241  251  258  261  246  254  252  215  6.548304 0.586055 SUCCESS 146
111111110  239  253  246  255  256  228  262  225  5.563278 0.696020 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  232  236  212  235  243  242  248  242  5.734863 0.676903 SUCCESS   0
000000011  243  245  214  264  260  237  243  257  7.517443 0.481966 SUCCESS   1
000000101  229  227  226  222  252  268  251  237  8.770438 0.362030 SUCCESS   2
000000111  249  250  233  270  240  224  246  280 10.863353 0.209563 SUCCESS   3
000001001  248  234  238  227  222  232  248  235  5.012511 0.756238 SUCCESS   4
000001011  264  239  248  241  230  258  261  228  5.858786 0.663046 SUCCESS   5
000001101  256  254  238  218  252  239  268  233  7.374455 0.496822 SUCCESS   6
000001111  242  255  241  264  254  235  244  265  4.847281 0.773767 SUCCESS   7
000010001  241  235  248  240  252  265  254  243  3.057287 0.930711 SUCCESS   8
000010011  253  239  256  236  222  229  255  222  6.940196 0.543099 SUCCESS   9
000010101  208  225  212  272  242  247  219  237 17.686511 0.023704 SUCCESS  10
000010111  249  252  245  231  245  240  247  251  1.407104 0.994145 SUCCESS  11
000011001  233  267  227  230  258  238  243  231  6.538772 0.587110 SUCCESS  12
000011011  257  256  238  231  217  232  255  219  9.104076 0.333593 SUCCESS  13
000011101  246  251  233  273  239  252  224  240  6.433914 0.598747 SUCCESS  14
000011111  253  231  253  240  246  253  248  255  2.382598 0.966981 SUCCESS  15
000100011  237  236  218  247  228  235  235  257  5.930809 0.654982 SUCCESS  16
000100101  244  226  245  235  259  211  254  229  8.716420 0.366780 SUCCESS  17
000100111  260  231  255  245  247  249  246  231  3.182269 0.922404 SUCCESS  18
000101001  252  252  262  249  257  242  245  247  2.739537 0.949625 SUCCESS  19
000101011  230  226  239  255  218  238  231  240  6.701883 0.569112 SUCCESS  20
000101101  268  213  261  218  224  260  268  243 15.821317 0.045010 SUCCESS  21
000101111  232  242  239  231  237  255  248  257  2.965140 0.936526 SUCCESS  22
000110011  220  267  222  251  275  240  239  238 11.337860 0.183280 SUCCESS  23
000110101  247  243  245  260  268  233  230  259  5.833366 0.665891 SUCCESS  24
000110111  241  245  249  254  254  233  247  223  3.421641 0.905185 SUCCESS  25
000111001  256  270  235  272  266  225  262  264 13.682858 0.090415 SUCCESS  26
000111011  245  265  261  263  239  241  250  245  4.867405 0.771650 SUCCESS  27
000111101  248  286  244  247  267  251  250  266 12.118467 0.145996 SUCCESS  28
000111111  260  249  268  256  218  267  233  244  9.813718 0.278345 SUCCESS  29
001000011  254  265  247  219  255  247  230  223  8.240854 0.410304 SUCCESS  30
001000101  233  244  251  230  234  263  279  205 15.151923 0.056258 SUCCESS  31
001000111  267  236  227  242  247  223  247  274  9.500204 0.301870 SUCCESS  32
001001011  246  241  251  237  241  239  247  257  1.361560 0.994775 SUCCESS  33
001001101  229  249  278  247  232  239  258  237  7.731394 0.460138 SUCCESS  34
001001111  245  248  245  219  264  262  248  241  5.876792 0.661031 SUCCESS  35
001010011  241  224  264  224  268  236  237  242  8.075624 0.426118 SUCCESS  36
001010101  236  235  219  247  268  287  265  250 15.537460 0.049500 SUCCESS  37
001010111  232  250  243  257  206  241  242  225  9.244945 0.322056 SUCCESS  38
001011011  247  202  246  237  239  230  229  234 10.143119 0.255124 SUCCESS  39
001011101  245  257  261  251  237  225  260  235  5.297427 0.725365 SUCCESS  40
001011111  256  251  239  243  232  247  241  247  1.648594 0.989957 SUCCESS  41
001100101  268  218  232  233  198  236  264  241 17.461968 0.025642 SUCCESS  42
001100111  249  266  237  207  254  241  237  239  8.963206 0.345409 SUCCESS  43
001101011  238  265  244  259  221  235  228  263  8.172008 0.416851 SUCCESS  44
001101101  218  271  260  224  216  238  264  248 13.982602 0.082220 SUCCESS  45
001101111  232  229  246  257  263  236  239  265  6.055791 0.640982 SUCCESS  46
001110101  247  237  221  283  257  254  245  229 11.006341 0.201340 SUCCESS  47
001110111  248  255  273  260  252  253  214  246  9.620950 0.292644 SUCCESS  48
001111011  233  270  250  235  253  239  262  247  5.693556 0.681514 SUCCESS  49
001111101  252  239  253  234  239  248  264  246  3.005388 0.934019 SUCCESS  50
001111111  258  230  244  268  253  232  244  255  5.533622 0.699312 SUCCESS  51
010000011  257  270  254  259  279  263  238  244 11.710687 0.164587 SUCCESS  52
010000111  245  252  261  236  246  251  230  232  3.435410 0.904144 SUCCESS  53
010001011  242  240  250  238  246  232  258  218  4.741364 0.784828 SUCCESS  54
010001111  254  250  234  233  245  259  246  272  5.765579 0.673471 SUCCESS  55
010010011  266  256  245  231  258  268  255  242  7.108604 0.524962 SUCCESS  56
010010111  225  248  265  239  231  213  257  254  9.520329 0.300318 SUCCESS  57
010011011  242  235  274  235  258  226  243  232  7.341621 0.500262 SUCCESS  58
010011111  242  241  247  221  250  254  234  240  3.426937 0.904785 SUCCESS  59
010100011  220  222  233  247  254  250  261  236  7.144616 0.521113 SUCCESS  60
010100111  235  256  258  250  264  258  222  238  6.634097 0.576575 SUCCESS  61
010101011  222  235  215  252  263  268  251  260 11.475552 0.176182 SUCCESS  62
010101111  207  255  228  250  213  254  251  228 13.407474 0.098578 SUCCESS  63
010110011  238  233  260  248  242  269  219  232  7.752578 0.458005 SUCCESS  64
010110111  235  227  223  255  238  215  239  236  8.130701 0.420808 SUCCESS  65
010111011  264  243  256  269  236  245  279  249 10.434390 0.235851 SUCCESS  66
010111111  248  266  231  234  235  225  238  246  5.331321 0.721648 SUCCESS  67
011000111  249  254  264  258  236  246  245  256  3.898267 0.866184 SUCCESS  68
011001111  248  269  233  234  264  230  247  252  6.460393 0.595804 SUCCESS  69
011010111  244  253  249  244  217  246  228  247  4.703234 0.788773 SUCCESS  70
011011111  240  252  238  260  268  234  244  263  5.920218 0.656168 SUCCESS  71
011101111  253  245  268  251  253  247  246  234  3.770107 0.877247 SUCCESS  72
011111111  243  228  244  274  242  236  234  259  6.558896 0.584883 SUCCESS  73
100000000  232  236  212  235  243  242  248  242  5.734863 0.676903 SUCCESS  74
100010000  239  274  246  238  234  240  229  246  5.556923 0.696726 SUCCESS  75
100100000  251  247  256  244  236  251  254  231  2.455680 0.963766 SUCCESS  76
100101000  258  246  232  261  252  232  246  240  3.632416 0.888673 SUCCESS  77
100110000  266  228  234  253  265  224  254  261  9.078656 0.335704 SUCCESS  78
100111000  259  247  256  262  258  237  236  209  9.461015 0.304909 SUCCESS  79
101000000  235  268  241  230  257  242  261  261  6.788735 0.559589 SUCCESS  80
101000100  272  257  250  248  258  228  250  228  7.369159 0.497376 SUCCESS  81
101001000  269  263  276  213  262  238  237  222 16.341369 0.037747 SUCCESS  82
101001100  246  203  208  258  243  220  250  235 16.494948 0.035820 SUCCESS  83
101010000  244  248  238  267  246  255  260  239  4.134461 0.844793 SUCCESS  84
101010100  263  257  248  252  261  280  263  247 10.741549 0.216778 SUCCESS  85
101011000  231  246  233  239  236  249  241  279  6.955025 0.541493 SUCCESS  86
101011100  217  238  241  246  224  239  232  215  9.376282 0.311554 SUCCESS  87
101100000  251  243  248  236  244  258  232  237  2.202539 0.974164 SUCCESS  88
101100100  240  244  238  262  239  225  251  246  3.460830 0.902208 SUCCESS  89
101101000  261  259  234  237  238  246  257  241  3.710794 0.882229 SUCCESS  90
101101100  259  256  251  242  243  259  240  255  3.270180 0.916276 SUCCESS  91
101110000  210  245  244  237  224  240  263  247  8.484463 0.387631 SUCCESS  92
101110100  251  265  257  260  254  236  235  232  5.484900 0.704712 SUCCESS  93
101111000  248  259  220  242  257  237  282  232 11.103784 0.195888 SUCCESS  94
101111100  240  239  257  250  234  260  236  222  4.887529 0.769527 SUCCESS  95
110000000  243  218  226  252  252  234  231  248  6.042022 0.642525 SUCCESS  96
110000010  236  223  250  270  225  241  233  232  7.891329 0.444157 SUCCESS  97
110000100  275  211  256  221  257  247  224  251 14.203968 0.076602 SUCCESS  98
110001000  232  255  211  243  230  234  233  241  7.623359 0.471098 SUCCESS  99
110001010  242  234  245  252  249  250  243  238  1.130661 0.997280 SUCCESS 100
110010000  238  262  245  276  238  236  234  226  8.085156 0.425196 SUCCESS 101
110010010  257  235  227  260  259  239  244  235  4.766784 0.782187 SUCCESS 102
110010100  253  251  243  229  262  238  259  251  4.158822 0.842517 SUCCESS 103
110011000  252  232  247  246  250  229  210  254  7.397757 0.494387 SUCCESS 104
110011010  231  268  259  261  234  241  229  223  8.624273 0.374976 SUCCESS 105
110100000  257  253  229  232  267  242  249  249  5.065469 0.750556 SUCCESS 106
110100010  230  241  247  251  248  226  247  229  3.581575 0.892767 SUCCESS 107
110100100  243  261  242  223  264  230  241  256  6.279276 0.615980 SUCCESS 108
110101000  250  244  255  251  268  239  238  262  4.886470 0.769639 SUCCESS 109
110101010  249  257  244  257  256  261  249  257  4.112219 0.846859 SUCCESS 110
110101100  248  251  251  243  231  242  236  271  4.558128 0.803590 SUCCESS 111
110110000  245  235  235  250  259  265  226  238  5.189392 0.737155 SUCCESS 112
110110010  248  259  249  244  248  247  248  258  2.079676 0.978471 SUCCESS 113
110110100  260  267  229  238  247  208  242  242 10.014960 0.263977 SUCCESS 114
110111000  232  224  230  219  192  243  260  242 18.461822 0.018018 SUCCESS 115
110111010  246  259  260  258  252  229  219  223  8.632746 0.374217 SUCCESS 116
110111100  256  249  259  261  248  244  278  253  8.101044 0.423663 SUCCESS 117
111000000  230  220  217  241  234  260  238  232  8.753491 0.363516 SUCCESS 118
111000010  247  252  255  234  236  248  247  266  3.638771 0.888157 SUCCESS 119
111000100  241  237  249  241  215  234  264  251  6.300459 0.613615 SUCCESS 120
111000110  222  256  235  255  270  232  266  242  9.030993 0.339688 SUCCESS 121
111001000  224  250  277  263  233  239  236  239  8.976976 0.344242 SUCCESS 122
111001010  233  261  239  232  254  255  259  260  5.384279 0.715824 SUCCESS 123
111001100  255  241  246  233  232  212  221  250  8.488699 0.387244 SUCCESS 124
111010000  238  261  249  243  259  244  251  271  5.669195 0.684231 SUCCESS 125
111010010  234  269  265  241  266  241  242  226  8.423031 0.393275 SUCCESS 126
111010100  231  262  267  255  266  254  230  245  8.090452 0.424685 SUCCESS 127
111010110  243  244  241  245  229  225  228  245  3.673723 0.885297 SUCCESS 128
111011000  229  216  222  247  253  253  234  230  8.376428 0.397589 SUCCESS 129
111011010  263  264  249  244  247  225  262  257  6.924309 0.544821 SUCCESS 130
111011100  250  245  237  222  215  242  243  233  6.581138 0.582422 SUCCESS 131
111100000  244  221  215  228  246  246  225  237  8.755610 0.363330 SUCCESS 132
111100010  239  244  241  250  235  231  279  261  7.740927 0.459178 SUCCESS 133
111100100  231  252  260  253  227  267  237  228  7.170036 0.518403 SUCCESS 134
111100110  219  236  260  251  230  239  221  258  8.259919 0.408501 SUCCESS 135
111101000  223  248  229  247  278  261  230  265 11.718102 0.164232 SUCCESS 136
111101010  228  260  258  236  257  252  229  255  5.699911 0.680805 SUCCESS 137
111101100  219  224  246  244  243  245  255  260  5.982709 0.649169 SUCCESS 138
111101110  262  245  231  236  249  232  233  221  5.879969 0.660675 SUCCESS 139
111110000  268  250  245  233  235  257  241  247  4.220254 0.836725 SUCCESS 140
111110010  241  238  262  229  237  259  243  242  3.700202 0.883109 SUCCESS 141
111110100  248  265  253  230  252  242  235  262  5.077120 0.749303 SUCCESS 142
111110110  247  226  244  254  236  247  262  261  4.714885 0.787569 SUCCESS 143
111111000  263  263  225  283  231  266  248  261 14.998344 0.059178 SUCCESS 144
111111010  261  264  241  231  252  244  203  261 12.285815 0.138900 SUCCESS 145
111111100  253  241  231  281  250  255  243  241  7.559809 0.477605 SUCCESS 146
111111110  243  228  244  274  242  236  234  259  6.558896 0.584883 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  241  228  239  262  263  250  217  258  8.196369 0.414527 SUCCESS   0
000000011  237  242  245  252  254  219  228  248  4.753015 0.783619 SUCCESS   1
000000101  245  253  251  237  243  262  238  269  4.891766 0.769079 SUCCESS   2
000000111  224  242  239  255  257  233  221  254  6.252796 0.618938 SUCCESS   3
000001001  216  243  269  260  230  252  250  222 10.374018 0.239750 SUCCESS   4
000001011  228  253  237  235  257  266  236  270  7.848962 0.448361 SUCCESS   5
000001101  272  247  229  267  245  243  231  243  7.256887 0.509187 SUCCESS   6
000001111  213  217  226  258  260  224  232  235 13.188226 0.105535 SUCCESS   7
000010001  229  234  277  235  270  256  249  228 10.971388 0.203326 SUCCESS   8
000010011  212  261  266  261  257  255  245  241 10.060504 0.260805 SUCCESS   9
000010101  241  254  254  245  254  252  234  259  2.918537 0.939365 SUCCESS  10
000010111  248  244  238  232  247  279  250  257  6.881942 0.549422 SUCCESS  11
000011001  253  258  237  242  238  238  243  253  2.040487 0.979745 SUCCESS  12
000011011  250  240  234  261  220  249  265  241  6.313169 0.612197 SUCCESS  13
000011101  242  228  229  269  255  263  221  273 12.519892 0.129471 SUCCESS  14
000011111  213  226  248  249  230  248  244  251  6.769670 0.561675 SUCCESS  15
000100011  254  223  268  223  253  238  262  253  8.789503 0.360363 SUCCESS  16
000100101  245  229  261  263  242  273  225  215 12.383259 0.134905 SUCCESS  17
000100111  235  275  271  264  255  241  258  252 10.745786 0.216524 SUCCESS  18
000101001  260  274  249  228  256  231  228  254  8.893301 0.351377 SUCCESS  19
000101011  225  236  279  219  236  249  276  240 14.413683 0.071600 SUCCESS  20
000101101  243  269  241  250  236  236  238  273  7.065178 0.529617 SUCCESS  21
000101111  227  242  248  245  277  258  245  255  7.227231 0.512327 SUCCESS  22
000110011  240  254  247  230  259  230  271  251  6.408494 0.601574 SUCCESS  23
000110101  263  224  235  240  238  226  247  235  5.588698 0.693194 SUCCESS  24
000110111  261  228  207  249  206  251  257  224 17.024532 0.029855 SUCCESS  25
000111001  249  228  238  244  221  259  268  244  6.979385 0.538858 SUCCESS  26
000111011  229  218  220  239  225  238  221  261 11.618540 0.169052 SUCCESS  27
000111101  267  249  242  240  258  251  228  230  5.371569 0.717224 SUCCESS  28
000111111  214  241  265  244  235  254  214  241 10.384609 0.239062 SUCCESS  29
001000011  236  225  252  277  225  265  245  244 10.070037 0.260145 SUCCESS  30
001000101  233  256  240  224  268  247  250  230  6.351299 0.607945 SUCCESS  31
001000111  260  228  262  227  251  253  228  246  6.415908 0.600749 SUCCESS  32
001001011  219  249  292  238  254  279  238  221 20.635234 0.008182 FAILURE  33
001001101  236  257  274  263  243  259  255  253  8.050204 0.428581 SUCCESS  34
001001111  264  282  276  261  246  251  231  276 18.511603 0.017701 SUCCESS  35
001010011  245  262  238  248  279  232  241  266  9.423944 0.307803 SUCCESS  36
001010101  253  268  230  245  243  221  216  228 10.321059 0.243211 SUCCESS  37
001010111  236  266  257  233  234  258  253  237  5.332380 0.721532 SUCCESS  38
001011011  233  268  224  248  250  245  243  240  4.945783 0.763355 SUCCESS  39
001011101  269  213  223  245  238  259  266  234 12.177780 0.143446 SUCCESS  40
001011111  211  234  238  246  256  237  236  239  6.460393 0.595804 SUCCESS  41
001100101  242  271  215  278  271  217  212  259 23.021539 0.003337 FAILURE  42
001100111  229  252  252  251  232  227  256  225  5.707325 0.679978 SUCCESS  43
001101011  234  215  260  229  239  246  240  246  6.278216 0.616099 SUCCESS  44
001101101  255  260  237  258  238  232  250  248  3.591108 0.892005 SUCCESS  45
001101111  262  231  234  253  196  237  240  240 13.022996 0.111061 SUCCESS  46
001110101  230  252  241  248  251  239  249  244  1.625293 0.990427 SUCCESS  47
001110111  257  234  248  222  222  254  216  242  9.131614 0.331315 SUCCESS  48
001111011  269  240  240  247  246  246  241  253  3.205571 0.920802 SUCCESS  49
001111101  260  243  223  215  241  251  241  276 11.145092 0.193613 SUCCESS  50
001111111  245  235  250  279  221  257  240  244  8.695237 0.368654 SUCCESS  51
010000011  249  234  229  273  246  251  246  240  5.338735 0.720834 SUCCESS  52
010000111  248  226  241  253  227  271  265  267 10.196078 0.251533 SUCCESS  53
010001011  239  242  216  238  246  250  265  247  5.682964 0.682696 SUCCESS  54
010001111  279  247  253  217  266  255  230  235 12.365253 0.135636 SUCCESS  55
010010011  251  279  256  265  207  230  241  264 16.196263 0.039656 SUCCESS  56
010010111  233  248  241  245  251  248  234  240  1.402868 0.994206 SUCCESS  57
010011011  240  249  249  263  232  248  255  247  3.005388 0.934019 SUCCESS  58
010011111  277  251  235  255  235  260  225  274 12.384318 0.134863 SUCCESS  59
010100011  244  226  263  230  267  256  216  206 16.070222 0.041386 SUCCESS  60
010100111  239  239  216  248  272  235  214  243 11.132382 0.194311 SUCCESS  61
010101011  237  271  226  243  238  214  227  231 10.648342 0.222432 SUCCESS  62
010101111  234  273  237  240  213  248  243  249  8.527889 0.383672 SUCCESS  63
010110011  245  258  255  231  256  230  246  247  3.542386 0.895875 SUCCESS  64
010110111  252  252  215  247  228  255  250  234  6.337530 0.609480 SUCCESS  65
010111011  284  202  256  250  235  263  260  235 18.280705 0.019218 SUCCESS  66
010111111  223  245  228  254  270  257  245  243  6.956084 0.541378 SUCCESS  67
011000111  243  249  215  219  263  238  214  262 13.241185 0.103816 SUCCESS  68
011001111  235  237  233  243  229  223  248  237  4.236141 0.835214 SUCCESS  69
011010111  242  211  249  244  237  225  240  227  7.847903 0.448467 SUCCESS  70
011011111  255  264  234  234  188  223  243  260 19.352582 0.013084 SUCCESS  71
011101111  258  252  235  239  244  263  239  262  4.516821 0.807748 SUCCESS  72
011111111  257  231  227  261  246  275  232  256  9.154916 0.329397 SUCCESS  73
100000000  241  228  239  262  263  250  217  258  8.196369 0.414527 SUCCESS  74
100010000  229  219  235  241  249  259  230  239  6.032490 0.643592 SUCCESS  75
100100000  223  243  237  244  225  248  234  216  7.510028 0.482731 SUCCESS  76
100101000  261  244  241  257  255  255  220  245  5.421350 0.711737 SUCCESS  77
100110000  230  255  261  232  237  253  244  267  5.941401 0.653796 SUCCESS  78
100111000  236  252  247  218  261  239  237  244  5.001919 0.757371 SUCCESS  79
101000000  267  245  244  270  269  266  247  272 13.032529 0.110735 SUCCESS  80
101000100  242  247  239  239  228  233  249  247  2.038368 0.979813 SUCCESS  81
101001000  238  243  251  227  240  231  242  200 10.676940 0.220685 SUCCESS  82
101001100  247  259  234  270  256  224  253  267  9.107253 0.333329 SUCCESS  83
