		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000110111  253  249  218  227  241  231  240  263  6.921131 0.545166 SUCCESS  25
000111001  265  265  232  250  235  244  248  269  7.499437 0.483826 SUCCESS  26
000111011  238  245  235  234  261  248  252  224  4.198011 0.838831 SUCCESS  27
000111101  233  222  269  258  235  259  234  238  7.918867 0.441435 SUCCESS  28
000111111  237  251  256  240  236  268  232  243  4.407726 0.818592 SUCCESS  29
001000011  215  237  223  254  255  235  271  238 10.185486 0.252248 SUCCESS  30
001000101  236  249  250  227  257  233  257  266  5.725331 0.677968 SUCCESS  31
001000111  264  252  236  228  242  268  239  255  6.364009 0.606528 SUCCESS  32
001001011  262  220  238  219  231  238  238  247  7.735631 0.459711 SUCCESS  33
001001101  251  242  242  260  242  263  221  231  5.830188 0.666247 SUCCESS  34
001001111  258  238  230  209  253  256  238  245  8.140233 0.419893 SUCCESS  35
001010011  278  227  234  273  256  224  233  247 12.943559 0.113806 SUCCESS  36
001010101  227  266  255  238  224  231  229  240  7.416822 0.492399 SUCCESS  37
001010111  233  264  238  260  249  243  266  239  5.669195 0.684231 SUCCESS  38
001011011  236  254  258  269  241  259  235  251  5.661781 0.685058 SUCCESS  39
001011101  251  236  250  256  229  243  264  236  4.151408 0.843211 SUCCESS  40
001011111  250  256  251  234  247  231  240  256  2.812620 0.945561 SUCCESS  41
001100101  236  262  250  239  234  263  262  230  6.033549 0.643474 SUCCESS  42
001100111  252  212  254  272  236  231  248  240  9.485376 0.303017 SUCCESS  43
001101011  227  247  236  245  247  228  231  229  4.396075 0.819738 SUCCESS  44
001101101  233  243  226  244  255  232  224  222  6.835339 0.554498 SUCCESS  45
001101111  260  257  228  240  236  250  249  231  4.200129 0.838631 SUCCESS  46
001110101  265  251  246  236  216  251  250  258  6.854404 0.552420 SUCCESS  47
001110111  263  254  234  265  254  243  261  237  6.043081 0.642406 SUCCESS  48
001111011  244  215  309  229  267  235  236  252 25.506346 0.001275 FAILURE  49
001111101  230  238  218  216  256  239  234  263  9.899511 0.272150 SUCCESS  50
001111111  248  268  266  247  241  248  224  277 10.940673 0.205083 SUCCESS  51
010000011  249  230  260  262  232  243  273  246  7.542863 0.479347 SUCCESS  52
010000111  230  228  252  284  240  226  269  240 13.103493 0.108338 SUCCESS  53
010001011  242  237  240  218  258  248  251  254  4.690524 0.790083 SUCCESS  54
010001111  234  253  252  238  259  261  218  234  6.659517 0.573773 SUCCESS  55
010010011  252  242  251  240  248  256  241  252  1.519376 0.992381 SUCCESS  56
010010111  260  228  262  240  252  196  239  227 15.023764 0.058685 SUCCESS  57
010011011  237  244  231  263  236  253  222  240  5.213753 0.734505 SUCCESS  58
010011111  265  265  226  217  264  256  250  266 12.645932 0.124627 SUCCESS  59
010100011  231  261  251  231  247  221  230  247  6.047318 0.641931 SUCCESS  60
010100111  266  250  247  241  251  252  226  258  4.920363 0.766053 SUCCESS  61
010101011  248  249  228  224  231  232  235  226  6.079093 0.638373 SUCCESS  62
010101111  243  251  206  240  241  246  259  226  8.821278 0.357596 SUCCESS  63
010110011  265  230  251  244  259  232  240  261  5.730627 0.677376 SUCCESS  64
010110111  219  254  246  271  215  246  226  236 11.442718 0.177853 SUCCESS  65
010111011  235  254  223  231  229  269  252  261  8.446333 0.391128 SUCCESS  66
010111111  255  268  236  225  236  227  219  245  8.945201 0.346940 SUCCESS  67
011000111  242  232  263  277  286  244  224  261 17.081727 0.029269 SUCCESS  68
011001111  262  214  274  248  246  236  245  237  9.556340 0.297555 SUCCESS  69
011010111  234  267  230  236  233  229  220  211 12.384318 0.134863 SUCCESS  70
011011111  245  264  235  246  218  246  249  240  5.123724 0.744274 SUCCESS  71
011101111  260  244  222  271  249  252  228  236  7.946405 0.438723 SUCCESS  72
011111111  256  276  237  236  257  247  233  245  6.661635 0.573540 SUCCESS  73
100000000  258  239  240  249  240  241  258  235  2.381539 0.967026 SUCCESS  74
100010000  240  228  235  276  230  230  253  234  8.289576 0.405707 SUCCESS  75
100100000  262  247  258  237  228  226  264  231  7.316201 0.502933 SUCCESS  76
100101000  237  236  242  210  250  255  238  252  6.516529 0.589575 SUCCESS  77
100110000  260  265  255  229  246  267  247  251  6.851226 0.552766 SUCCESS  78
100111000  247  246  224  258  245  245  233  275  7.150971 0.520435 SUCCESS  79
101000000  232  273  251  272  238  222  259  246 10.832637 0.211364 SUCCESS  80
101000100  236  213  225  248  247  254  256  230  7.888151 0.444472 SUCCESS  81
101001000  260  250  246  220  238  224  265  234  7.850021 0.448256 SUCCESS  82
101001100  247  247  272  266  250  251  241  255  6.278216 0.616099 SUCCESS  83
101010000  253  266  274  242  239  229  247  233  7.801300 0.453117 SUCCESS  84
101010100  249  256  256  240  244  245  255  265  3.718208 0.881611 SUCCESS  85
101011000  223  207  245  237  256  243  244  236  8.830811 0.356769 SUCCESS  86
101011100  220  273  255  233  257  237  246  214 11.800717 0.160319 SUCCESS  87
101100000  235  209  242  243  229  257  263  243  8.790562 0.360271 SUCCESS  88
101100100  238  230  229  235  241  243  227  250  3.761634 0.877964 SUCCESS  89
101101000  263  234  280  264  222  268  245  224 15.277964 0.053961 SUCCESS  90
101101100  215  246  240  255  263  253  254  260  7.505792 0.483169 SUCCESS  91
101110000  232  210  242  238  244  245  225  220  9.753346 0.282766 SUCCESS  92
101110100  256  234  233  249  232  218  263  239  6.791913 0.559241 SUCCESS  93
101111000  228  235  230  243  262  234  253  261  5.633183 0.688244 SUCCESS  94
101111100  277  275  229  258  237  227  235  264 13.886218 0.084780 SUCCESS  95
110000000  249  233  250  251  252  238  266  241  3.461890 0.902127 SUCCESS  96
110000010  258  227  251  250  269  260  232  256  7.314082 0.503156 SUCCESS  97
110000100  249  236  254  220  231  259  241  254  5.381101 0.716174 SUCCESS  98
110001000  239  228  240  252  272  235  254  252  5.868319 0.661979 SUCCESS  99
110001010  244  256  235  236  242  255  230  242  2.614555 0.956175 SUCCESS 100
110010000  243  256  239  264  238  227  263  220  7.764229 0.456833 SUCCESS 101
110010010  249  246  253  221  236  232  256  252  4.477631 0.811667 SUCCESS 102
110010100  227  238  242  238  245  240  235  230  2.852868 0.943249 SUCCESS 103
110011000  248  243  223  258  243  248  242  241  2.904767 0.940191 SUCCESS 104
110011010  246  247  240  244  264  263  226  234  5.131138 0.743472 SUCCESS 105
110100000  252  260  246  259  245  238  281  261  9.412294 0.308717 SUCCESS 106
110100010  235  236  246  258  243  258  236  223  4.454330 0.813985 SUCCESS 107
110100100  286  245  228  233  224  251  258  252 12.052799 0.148864 SUCCESS 108
110101000  246  269  261  217  261  213  237  210 17.419601 0.026025 SUCCESS 109
110101010  270  240  229  226  251  246  261  251  6.891474 0.548386 SUCCESS 110
110101100  231  213  261  230  246  236  244  233  7.704915 0.462813 SUCCESS 111
110110000  214  224  247  267  253  253  265  256 10.923726 0.206059 SUCCESS 112
110110010  240  255  231  251  220  259  238  264  6.738954 0.565042 SUCCESS 113
110110100  242  218  262  246  235  263  220  250  8.753491 0.363516 SUCCESS 114
110111000  217  233  238  246  233  246  215  227  9.190928 0.326447 SUCCESS 115
110111010  217  236  221  243  239  228  259  244  7.818246 0.451423 SUCCESS 116
110111100  244  242  215  240  249  225  250  248  5.545272 0.698019 SUCCESS 117
111000000  245  240  251  256  244  224  216  259  6.877705 0.549883 SUCCESS 118
111000010  256  261  262  209  233  248  234  254  9.820073 0.277882 SUCCESS 119
111000100  246  240  233  233  279  245  246  251  6.506997 0.590632 SUCCESS 120
111000110  205  250  220  262  264  258  257  255 14.143596 0.078099 SUCCESS 121
111001000  262  279  233  260  237  230  252  248  9.485376 0.303017 SUCCESS 122
111001010  218  239  239  256  250  225  229  224  8.092571 0.424480 SUCCESS 123
111001100  243  243  235  256  227  249  242  224  4.039136 0.853575 SUCCESS 124
111010000  268  247  257  262  234  238  261  238  6.464630 0.595334 SUCCESS 125
111010010  262  227  201  280  250  233  253  246 16.947212 0.030663 SUCCESS 126
111010100  252  280  251  219  245  238  216  239 12.214851 0.141872 SUCCESS 127
111010110  232  211  273  260  232  257  256  241 11.835669 0.158688 SUCCESS 128
111011000  245  245  252  283  251  271  265  248 11.842024 0.158393 SUCCESS 129
111011010  240  218  258  234  217  242  223  209 14.467701 0.070360 SUCCESS 130
111011100  214  262  271  257  261  246  218  209 18.300829 0.019081 SUCCESS 131
111100000  282  254  247  251  253  237  227  299 21.274972 0.006452 FAILURE 132
111100010  251  246  235  231  263  251  230  264  5.526207 0.700135 SUCCESS 133
111100100  263  241  232  245  241  233  251  244  2.942897 0.937890 SUCCESS 134
111100110  248  248  207  265  248  247  238  237  8.285339 0.406105 SUCCESS 135
111101000  261  256  220  258  235  267  219  236 10.609153 0.224843 SUCCESS 136
111101010  258  262  258  235  248  256  226  240  5.462657 0.707174 SUCCESS 137
111101100  259  265  251  245  245  266  243  251  5.223285 0.733466 SUCCESS 138
111101110  205  243  267  236  257  250  248  219 12.573909 0.127375 SUCCESS 139
111110000  263  287  245  246  235  234  237  255 10.818868 0.212175 SUCCESS 140
111110010  253  242  243  259  240  222  236  224  5.437237 0.709983 SUCCESS 141
111110100  245  243  238  248  236  251  246  257  1.428288 0.993836 SUCCESS 142
111110110  264  253  257  235  203  265  241  257 12.817518 0.118284 SUCCESS 143
111111000  245  267  235  229  236  230  229  252  5.899034 0.658541 SUCCESS 144
111111010  270  256  245  253  224  264  236  255  7.941110 0.439244 SUCCESS 145
111111100  254  266  233  234  253  220  214  241 10.084865 0.259120 SUCCESS 146
111111110  256  276  237  236  257  247  233  245  6.661635 0.573540 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  252  240  245  262  251  229  247  216  6.247501 0.619530 SUCCESS   0
000000011  236  243  234  253  256  240  233  221  4.512584 0.808173 SUCCESS   1
000000101  232  240  258  245  230  234  249  240  2.966199 0.936461 SUCCESS   2
000000111  254  236  242  241  250  249  237  239  1.326608 0.995227 SUCCESS   3
000001001  262  249  260  243  240  237  229  252  4.046550 0.852899 SUCCESS   4
000001011  232  226  252  264  244  268  225  219 10.590088 0.226024 SUCCESS   5
000001101  225  252  242  244  227  242  257  225  5.345090 0.720136 SUCCESS   6
000001111  246  255  260  256  259  231  242  242  3.886616 0.867206 SUCCESS   7
000010001  233  258  255  225  256  262  241  245  5.386397 0.715591 SUCCESS   8
000010011  270  246  246  229  251  219  212  237 11.297612 0.185400 SUCCESS   9
000010101  231  246  251  239  242  230  255  254  2.834862 0.944289 SUCCESS  10
000010111  251  222  246  257  250  265  227  235  6.579020 0.582657 SUCCESS  11
000011001  245  252  224  255  261  232  224  241  6.069560 0.639440 SUCCESS  12
000011011  253  247  224  252  229  274  229  238  8.226026 0.411709 SUCCESS  13
000011101  232  271  247  238  223  238  241  228  7.069415 0.529162 SUCCESS  14
000011111  261  230  257  246  243  227  231  229  5.715798 0.679032 SUCCESS  15
000100011  245  236  253  238  264  222  251  237  4.938369 0.764143 SUCCESS  16
000100101  251  263  244  250  258  263  232  234  5.238114 0.731849 SUCCESS  17
000100111  237  246  246  252  231  236  238  241  1.717440 0.988483 SUCCESS  18
000101001  245  250  243  270  236  249  220  233  6.361891 0.606764 SUCCESS  19
000101011  226  245  244  243  248  245  251  231  2.397426 0.966343 SUCCESS  20
000101101  262  249  247  227  257  270  236  220  9.016165 0.340934 SUCCESS  21
000101111  266  234  262  223  243  244  219  215 11.979716 0.152111 SUCCESS  22
000110011  252  236  241  265  277  254  239  246  7.548158 0.478802 SUCCESS  23
000110101  247  225  244  251  246  263  241  241  3.391984 0.907409 SUCCESS  24
000110111  222  251  234  224  262  256  220  256  9.438773 0.306643 SUCCESS  25
000111001  232  255  221  221  241  238  268  258  9.086070 0.335087 SUCCESS  26
000111011  210  255  254  264  220  221  267  250 14.615984 0.067057 SUCCESS  27
000111101  243  249  239  260  251  279  242  246  6.672227 0.572374 SUCCESS  28
000111111  277  231  246  239  239  249  255  219  8.822337 0.357504 SUCCESS  29
001000011  260  261  217  253  254  238  247  260  7.399875 0.494166 SUCCESS  30
001000101  238  257  243  239  260  241  217  242  5.223285 0.733466 SUCCESS  31
001000111  246  227  250  241  246  221  268  248  6.204075 0.624384 SUCCESS  32
001001011  236  265  242  238  238  259  243  252  3.668427 0.885732 SUCCESS  33
001001101  255  228  245  217  236  234  237  227  6.894652 0.548041 SUCCESS  34
001001111  233  261  257  243  241  233  244  266  5.031576 0.754196 SUCCESS  35
001010011  232  227  257  256  239  262  244  259  5.567515 0.695549 SUCCESS  36
001010101  249  244  232  226  237  245  219  239  5.119487 0.744732 SUCCESS  37
001010111  271  240  244  262  245  247  239  237  4.850458 0.773433 SUCCESS  38
001011011  278  247  253  220  259  255  274  220 15.381763 0.052134 SUCCESS  39
001011101  239  225  227  247  239  265  238  239  5.166090 0.739686 SUCCESS  40
001011111  243  227  261  231  228  261  207  223 13.222120 0.104432 SUCCESS  41
001100101  252  243  248  228  259  252  245  267  4.853636 0.773099 SUCCESS  42
001100111  239  228  227  282  246  256  253  261 10.685413 0.220169 SUCCESS  43
001101011  232  237  254  257  243  245  248  243  2.030954 0.980048 SUCCESS  44
001101101  255  243  230  233  256  270  207  260 12.216970 0.141783 SUCCESS  45
001101111  216  233  240  223  239  243  256  242  6.571606 0.583476 SUCCESS  46
001110101  261  260  239  261  259  231  301  245 18.967045 0.015037 SUCCESS  47
001110111  215  265  271  243  213  231  266  242 15.385999 0.052060 SUCCESS  48
001111011  239  245  275  263  258  268  243  234  9.332856 0.314999 SUCCESS  49
001111101  246  222  246  238  232  216  231  247  7.001628 0.536457 SUCCESS  50
001111111  252  218  233  220  246  251  244  246  6.374601 0.605348 SUCCESS  51
010000011  226  259  252  254  256  224  238  247  5.512438 0.701662 SUCCESS  52
010000111  243  247  236  246  240  228  247  255  2.044723 0.979610 SUCCESS  53
010001011  242  253  244  227  276  237  218  238  9.165507 0.328527 SUCCESS  54
010001111  254  238  247  233  244  244  258  272  5.239173 0.731734 SUCCESS  55
010010011  238  244  240  243  249  252  238  243  0.764189 0.999344 SUCCESS  56
010010111  271  251  233  247  222  240  219  253  8.973798 0.344511 SUCCESS  57
010011011  257  214  243  212  240  231  234  253 10.494763 0.232001 SUCCESS  58
010011111  213  237  246  243  248  254  241  280 10.310468 0.243908 SUCCESS  59
010100011  242  237  243  246  261  252  248  260  2.854986 0.943126 SUCCESS  60
010100111  218  229  261  238  219  253  272  255 12.027379 0.149986 SUCCESS  61
010101011  275  245  234  229  245  246  234  239  6.009188 0.646203 SUCCESS  62
010101111  275  227  237  239  249  246  221  240  8.060796 0.427554 SUCCESS  63
010110011  252  232  264  242  247  240  262  270  6.875587 0.550114 SUCCESS  64
010110111  261  233  241  247  242  223  256  237  4.529531 0.806471 SUCCESS  65
010111011  220  247  233  242  242  267  269  219 10.576319 0.226880 SUCCESS  66
010111111  254  250  270  240  253  242  232  203 11.609007 0.169520 SUCCESS  67
011000111  233  268  235  246  237  226  253  212  9.619890 0.292724 SUCCESS  68
011001111  246  234  237  246  238  240  241  275  4.990269 0.758616 SUCCESS  69
011010111  235  237  255  227  231  251  234  241  3.717149 0.881699 SUCCESS  70
011011111  257  217  241  245  238  244  278  274 12.666057 0.123868 SUCCESS  71
011101111  261  249  243  250  256  250  250  244  2.348704 0.968413 SUCCESS  72
011111111  256  243  235  239  242  239  225  241  2.788259 0.946935 SUCCESS  73
100000000  252  240  245  262  251  229  247  216  6.247501 0.619530 SUCCESS  74
100010000  229  245  222  254  231  245  221  252  6.720948 0.567018 SUCCESS  75
100100000  244  259  252  255  250  244  232  228  3.572043 0.893527 SUCCESS  76
100101000  254  261  242  242  251  248  248  243  1.990706 0.981295 SUCCESS  77
100110000  235  233  267  243  235  269  242  251  6.293045 0.614443 SUCCESS  78
100111000  213  245  242  255  248  242  240  259  5.720035 0.678559 SUCCESS  79
101000000  236  230  238  250  255  246  249  221  4.312401 0.827895 SUCCESS  80
101000100  230  261  253  245  240  257  265  237  5.224345 0.733351 SUCCESS  81
101001000  262  241  261  264  240  245  227  250  5.739100 0.676430 SUCCESS  82
101001100  232  249  226  244  232  257  239  237  3.766930 0.877516 SUCCESS  83
101010000  242  254  252  241  256  232  265  256  4.400312 0.819322 SUCCESS  84
101010100  239  252  227  226  253  242  244  233  3.885557 0.867298 SUCCESS  85
101011000  261  253  241  226  231  252  222  247  6.074856 0.638847 SUCCESS  86
101011100  258  249  237  248  246  252  233  247  2.032013 0.980015 SUCCESS  87
101100000  222  257  240  278  228  234  220  252 11.974420 0.152349 SUCCESS  88
101100100  252  223  260  260  258  252  240  249  5.539977 0.698607 SUCCESS  89
101101000  234  232  236  240  240  261  271  223  7.638188 0.469586 SUCCESS  90
101101100  220  250  246  247  244  283  254  217 12.595092 0.126561 SUCCESS  91
101110000  264  242  230  264  246  248  242  237  4.524235 0.807004 SUCCESS  92
101110100  238  272  214  244  257  236  225  243  9.832783 0.276959 SUCCESS  93
101111000  249  263  246  230  261  228  247  224  6.529239 0.588166 SUCCESS  94
101111100  273  223  251  259  238  267  233  246  9.475844 0.303756 SUCCESS  95
110000000  236  242  231  243  264  243  247  242  2.767076 0.948114 SUCCESS  96
110000010  238  231  269  256  251  254  230  251  5.766638 0.673353 SUCCESS  97
110000100  261  250  251  252  261  274  209  250 12.176721 0.143491 SUCCESS  98
110001000  214  231  215  242  229  222  208  259 17.697103 0.023616 SUCCESS  99
110001010  227  249  225  222  222  251  233  238  7.924163 0.440913 SUCCESS 100
110010000  234  267  248  237  274  251  226  248  8.366895 0.398476 SUCCESS 101
110010010  271  251  236  249  224  242  244  251  5.575988 0.694607 SUCCESS 102
110010100  268  235  255  233  263  263  243  267  9.034171 0.339422 SUCCESS 103
110011000  246  223  259  222  226  255  238  226  8.360540 0.399067 SUCCESS 104
110011010  206  222  226  253  258  248  246  255 11.352689 0.182505 SUCCESS 105
110100000  239  232  235  248  253  249  253  201  9.797831 0.279503 SUCCESS 106
110100010  246  245  257  244  249  269  230  228  5.389575 0.715241 SUCCESS 107
110100100  237  232  259  243  247  269  226  247  5.864082 0.662454 SUCCESS 108
110101000  224  255  255  255  283  241  262  257 11.719161 0.164181 SUCCESS 109
110101010  265  253  229  229  261  243  259  233  6.791913 0.559241 SUCCESS 110
110101100  279  240  266  242  238  242  245  245  7.456011 0.488324 SUCCESS 111
110110000  206  239  273  276  233  278  233  215 23.610436 0.002663 FAILURE 112
110110010  241  232  273  236  250  265  256  236  7.345857 0.499818 SUCCESS 113
110110100  235  247  223  248  265  275  242  240  8.318173 0.403023 SUCCESS 114
110111000  243  246  236  249  227  233  240  227  3.482014 0.900581 SUCCESS 115
110111010  241  262  238  240  240  220  237  256  4.976499 0.760085 SUCCESS 116
110111100  259  235  243  240  252  226  238  227  4.423614 0.817026 SUCCESS 117
111000000  262  228  242  203  257  233  244  243 10.871827 0.209068 SUCCESS 118
111000010  259  255  233  255  264  230  216  244  8.334061 0.401537 SUCCESS 119
111000100  210  239  260  260  258  224  225  264 12.935085 0.114103 SUCCESS 120
111000110  213  243  238  279  238  265  223  248 13.380995 0.099396 SUCCESS 121
111001000  245  268  232  225  282  241  226  217 15.218651 0.055031 SUCCESS 122
111001010  285  238  227  257  234  246  248  261 10.901483 0.207344 SUCCESS 123
111001100  235  224  252  247  206  244  244  252  8.787385 0.360548 SUCCESS 124
111010000  238  240  250  240  230  251  245  233  2.022481 0.980315 SUCCESS 125
111010010  230  234  238  253  240  238  240  224  3.791291 0.875446 SUCCESS 126
111010100  239  253  264  240  258  212  263  255  9.388992 0.310551 SUCCESS 127
111010110  259  224  256  239  212  222  249  247  9.943996 0.268979 SUCCESS 128
111011000  207  237  263  259  243  266  228  236 11.915107 0.155032 SUCCESS 129
111011010  243  233  244  255  253  250  259  250  2.594431 0.957182 SUCCESS 130
111011100  228  235  233  230  202  246  254  246 10.784975 0.214183 SUCCESS 131
111100000  261  260  248  210  240  228  237  246  8.675113 0.370440 SUCCESS 132
111100010  247  242  260  232  250  229  253  259  4.131284 0.845089 SUCCESS 133
111100100  263  266  240  213  257  232  237  232  9.876209 0.273822 SUCCESS 134
111100110  250  236  264  236  236  230  225  257  5.756047 0.674537 SUCCESS 135
111101000  243  224  273  236  252  255  240  251  6.569488 0.583711 SUCCESS 136
111101010  241  244  252  250  239  224  257  242  2.999033 0.934418 SUCCESS 137
111101100  234  234  245  244  248  259  245  247  1.911268 0.983612 SUCCESS 138
111101110  248  249  226  238  217  256  221  257  8.397611 0.395625 SUCCESS 139
111110000  250  245  246  249  243  254  228  252  2.047901 0.979508 SUCCESS 140
111110010  260  246  231  224  258  265  250  247  6.371423 0.605702 SUCCESS 141
111110100  246  220  270  228  233  250  251  250  7.435887 0.490415 SUCCESS 142
111110110  263  219  234  259  241  232  253  231  7.283367 0.506391 SUCCESS 143
111111000  240  237  248  246  239  256  257  231  2.506520 0.961426 SUCCESS 144
111111010  259  224  261  236  239  222  265  261  9.377341 0.311470 SUCCESS 145
111111100  254  231  243  229  257  249  233  220  5.910685 0.657236 SUCCESS 146
111111110  256  243  235  239  242  239  225  241  2.788259 0.946935 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  243  245  240  225  227  258  242  248  3.771167 0.877157 SUCCESS   0
000000011  239  242  232  240  229  248  244  250  2.004475 0.980874 SUCCESS   1
000000101  236  265  256  243  229  235  238  227  5.452066 0.708345 SUCCESS   2
000000111  261  243  241  255  235  233  247  234  3.100713 0.927879 SUCCESS   3
000001001  212  236  224  259  244  237  237  232  8.358422 0.399264 SUCCESS   4
000001011  235  274  229  235  239  244  236  229  6.816274 0.556579 SUCCESS   5
000001101  227  254  218  221  246  252  236  238  7.529093 0.480765 SUCCESS   6
000001111  254  274  271  253  220  237  260  249 11.437422 0.178124 SUCCESS   7
000010001  242  245  236  224  237  262  241  257  4.330407 0.826151 SUCCESS   8
000010011  233  218  255  234  252  237  244  252  5.091949 0.747705 SUCCESS   9
000010101  243  243  255  246  238  248  232  240  1.444175 0.993597 SUCCESS  10
000010111  235  257  230  218  227  260  237  250  7.463425 0.487554 SUCCESS  11
000011001  254  238  244  235  245  238  267  244  3.304074 0.913852 SUCCESS  12
000011011  244  241  233  237  258  231  238  213  6.589612 0.581486 SUCCESS  13
000011101  234  238  216  239  220  253  238  240  7.086361 0.527344 SUCCESS  14
000011111  249  250  279  230  233  236  254  236  7.741986 0.459071 SUCCESS  15
000100011  244  241  237  235  277  261  244  236  6.674345 0.572141 SUCCESS  16
000100101  216  233  254  259  256  246  257  241  6.582198 0.582305 SUCCESS  17
000100111  252  225  250  225  268  243  242  250  6.093921 0.636712 SUCCESS  18
000101001  267  231  268  256  206  242  235  247 12.524128 0.129306 SUCCESS  19
000101011  258  231  257  239  224  242  243  243  4.104804 0.847546 SUCCESS  20
000101101  253  279  246  250  240  251  235  230  7.118136 0.523942 SUCCESS  21
000101111  242  257  248  233  240  258  234  240  2.703525 0.951564 SUCCESS  22
000110011  245  242  213  243  236  257  292  239 14.935853 0.060405 SUCCESS  23
000110101  227  235  241  238  259  245  247  266  4.798559 0.778873 SUCCESS  24
000110111  242  257  244  253  233  235  243  224  3.653599 0.886948 SUCCESS  25
000111001  253  253  284  251  221  246  225  259 12.371608 0.135378 SUCCESS  26
000111011  239  219  237  245  255  252  250  222  5.988004 0.648576 SUCCESS  27
000111101  210  255  241  252  237  226  244  274 11.127086 0.194602 SUCCESS  28
000111111  232  253  245  243  234  267  269  237  6.452979 0.596628 SUCCESS  29
001000011  269  207  260  249  249  243  242  260 10.822046 0.211988 SUCCESS  30
001000101  241  228  259  210  219  227  238  250 11.236180 0.188673 SUCCESS  31
001000111  264  250  233  237  268  278  242  256 10.452396 0.234697 SUCCESS  32
001001011  237  234  263  259  251  252  245  234  3.996769 0.857415 SUCCESS  33
001001101  261  234  269  243  260  246  285  253 12.762441 0.120289 SUCCESS  34
001001111  262  207  236  246  271  230  225  257 13.644728 0.091508 SUCCESS  35
001010011  246  244  251  259  201  243  226  236 10.708715 0.218756 SUCCESS  36
001010101  255  271  237  256  273  253  232  217 11.979716 0.152111 SUCCESS  37
001010111  229  239  279  231  231  213  262  244 13.151155 0.106754 SUCCESS  38
001011011  255  269  254  244  240  236  244  221  6.153235 0.630072 SUCCESS  39
001011101  240  228  225  239  297  255  280  250 20.779281 0.007757 FAILURE  40
001011111  248  268  249  223  260  280  237  268 13.620367 0.092213 SUCCESS  41
001100101  247  246  239  253  242  229  260  235  2.903708 0.940254 SUCCESS  42
001100111  245  225  231  230  223  269  260  243  8.713243 0.367061 SUCCESS  43
001101011  235  227  246  227  256  234  253  275  8.256742 0.408801 SUCCESS  44
001101101  219  256  259  244  258  248  238  238  5.406521 0.713373 SUCCESS  45
001101111  271  265  252  234  229  226  240  250  8.182600 0.415840 SUCCESS  46
001110101  238  248  218  241  229  226  238  258  6.491109 0.592394 SUCCESS  47
001110111  239  230  259  252  257  258  234  228  5.210575 0.734851 SUCCESS  48
001111011  223  280  251  268  241  226  237  246 11.621717 0.168897 SUCCESS  49
001111101  259  217  254  276  236  244  246  241  9.108312 0.333241 SUCCESS  50
001111111  263  269  255  256  247  258  230  252  7.188041 0.516487 SUCCESS  51
010000011  238  275  238  231  254  250  222  256  8.317114 0.403122 SUCCESS  52
010000111  247  222  259  240  231  238  237  235  4.575075 0.801876 SUCCESS  53
010001011  245  255  251  239  252  228  256  247  2.812620 0.945561 SUCCESS  54
010001111  242  251  222  261  247  256  238  243  4.296514 0.829429 SUCCESS  55
010010011  246  235  225  247  255  248  222  256  5.188333 0.737270 SUCCESS  56
010010111  253  232  264  231  280  257  249  248  9.679204 0.288267 SUCCESS  57
010011011  236  254  264  242  247  217  248  265  7.447538 0.489203 SUCCESS  58
010011111  250  231  258  269  257  233  197  227 16.190967 0.039727 SUCCESS  59
010100011  232  241  223  278  233  223  232  262 11.808131 0.159972 SUCCESS  60
010100111  260  245  250  270  225  249  222  223  9.668612 0.289059 SUCCESS  61
010101011  259  253  226  262  250  254  253  238  5.068647 0.750214 SUCCESS  62
010101111  241  253  260  258  235  216  266  238  8.148707 0.419081 SUCCESS  63
010110011  240  242  234  238  267  285  219  245 12.657583 0.124187 SUCCESS  64
010110111  273  252  243  238  268  235  216  223 11.969124 0.152587 SUCCESS  65
010111011  232  238  250  221  283  251  279  245 14.952800 0.060070 SUCCESS  66
010111111  251  251  228  268  240  248  230  245  4.901298 0.768072 SUCCESS  67
011000111  233  226  246  241  232  270  245  246  5.449947 0.708579 SUCCESS  68
011001111  239  228  228  229  232  273  260  249  8.607326 0.376496 SUCCESS  69
011010111  232  247  242  243  255  231  257  253  2.949252 0.937502 SUCCESS  70
011011111  266  254  258  260  227  256  212  224 12.251922 0.140313 SUCCESS  71
